label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,ltable_Year,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director,rtable_Year
-1,1113,1212,949,War on Everyone,Comedy,98,64.0,1097.0,John Michael McDonagh,2016,War on Everyone,"Art House,International,Comedy",,60.0,573,"John Michael McDonagh,",2016
-1,8769,12252,14904,The Last Hard Men,Western,98,62.0,1353.0,Andrew V. McLaglen,1976,The Last Hard Men,"Action,Adventure,Western",103.0,68.0,185,"Andrew V. McLaglen,",1976
-1,11952,18427,18980,Gun Crazy,"Crime,Drama,Film-Noir",86,77.0,8164.0,Joseph H. Lewis,1950,Crazy,Drama,,82.0,18,"Rick Bieber,",2010
-1,12278,19076,16198,Phantom of the Paradise,"Comedy,Drama,Fantasy",92,74.0,11358.0,Brian De Palma,1974,Phantom of the Paradise,"Classics,Comedy,Cult Movies,Horror,Musical,Performing Arts",91.0,78.0,9911,"Brian DePalma,",1974
-1,2539,2749,1857,Black Box,Mystery,0,,,,,Black Book,"Drama,Mystery",146.0,80.0,37265,"Paul Verhoeven,",2007
-1,9932,14254,15545,Game of Death II,"Action,Mystery",86,52.0,2209.0,"See-Yuen Ng,Sammo Kam-Bo Hung",1981,Ring of Death,"Action,Adventure,Television",86.0,58.0,260,"Bradford May,",2008
-1,9694,13806,2705,Two Much,"Comedy,Romance",118,53.0,4437.0,Fernando Trueba,1996,Two Much,"Art House,International,Comedy,Romance",115.0,54.0,4749,"Fernando Trueba,",1996
-1,8817,12329,3809,Welcome to Emoji City,"Adventure,Comedy",0,,,,,Welcome to Mooseport,Comedy,110.0,50.0,20128,"Donald Petrie,",2004
-1,2134,2409,18224,The Sinister Urge,"Crime,Drama,Mystery",71,23.0,1104.0,Edward D. Wood Jr.,1960,The Sinister Six,"Action,Adventure,Science Fiction,Fantasy",,80.0,8218,"Drew Goddard,",2016
-1,1171,1313,38,Love Actually,"Comedy,Drama,Romance",135,77.0,322176.0,Richard Curtis,2003,Love Actually,"Comedy,Romance",135.0,62.0,31625875,"Richard Curtis,",2003
-1,10762,16308,5381,The Natural World,Documentary,0,87.0,276.0,,1983,The Natural,Drama,132.0,74.0,37537,"Barry Levinson,",1984
-1,6489,8439,9442,The Visitor,Drama,105,65.0,455.0,J.-P. Valkeap,2008,The Visitor,Drama,104.0,72.0,126949,"Tom McCarthy,",2008
-1,1454,1591,4783,Monty Python and the Holy Grail,"Adventure,Comedy,Fantasy",91,83.0,387820.0,"Terry Gilliam,Terry Jones",1975,Monty Python and the Holy Grail,Comedy,92.0,82.0,643280,"Terry Gilliam,Terry Jones,",1975
-1,3429,4190,3151,All You Need Is Me,Comedy,0,,,,,All I See Is You,Drama,110.0,64.0,17,"Marc Forster,",2016
-1,193,173,8209,The Last Battle,"Animation,Action,Adventure",30,,,,2016,The Last Unicorn,"Animation,Kids,Family,Science Fiction,Fantasy",84.0,74.0,54421,"Arthur Rankin Jr.,Jules Bass,",1982
-1,7441,9891,1541,Engaged to Kill,"Drama,Mystery",94,53.0,312.0,Matthew Hastings,2006,A Time to Kill,"Drama,Mystery",149.0,72.0,94695,"Joel Schumacher,",1996
-1,2931,3298,12602,Be Somebody,"Comedy,Drama",88,63.0,829.0,Joshua Caldwell,2016,Joe Somebody,"Comedy,Drama",98.0,50.0,31273,"John Pasquin,",2001
-1,2799,3055,6665,Pitch Perfect,Comedy,0,69.0,34.0,,2015,Picture Perfect,"Comedy,Romance",105.0,54.0,41882,"Glenn Gordon Caron,",1997
-1,6013,7671,875,Fantastic Four,"Action,Adventure,Sci-Fi",100,43.0,114092.0,Josh Trank,2015,Fantastic Four,"Action,Adventure",100.0,42.0,136886,"Josh Trank ,Joshua Trank,",2015
-1,6297,8064,2616,Vantage Point,"Crime,Drama,Mystery",90,66.0,128486.0,Pete Travis,2008,Vantage Point,"Action,Adventure,Drama,Mystery",90.0,66.0,373385,"Pete Travis,",2008
-1,10353,15308,19087,A Member of the Family,"Comedy,Family",30,91.0,7.0,Charles Barton,1968,Welcome to the Family,,120.0,,1,"Alton Glass,",2015
-1,3405,4142,13435,The Moaning of Life,"Adventure,Comedy,Television",0,82.0,3584.0,,2014,The Breaking of Bumbo,"Art House,International,Comedy",89.0,,0,"Andrew Sinclair,",1970
-1,4062,5183,6659,Saturday Night Live: The Best of Phil Hartman,"Documentary,Comedy",0,78.0,773.0,"Beth McCarthy-Miller,Paul Miller",,Saturday Night Live - Best of Jimmy Fallon,"Comedy,Television",85.0,80.0,218,,2005
-1,5472,7056,9921,Top of the Pops,Musical,30,70.0,395.0,,2002,Son of the Bride,"Art House,International,Comedy,Drama",124.0,84.0,6464,"Juan Jos Campanella,Juan J. Campanella,",2002
-1,4901,6407,4527,Howl's Moving Castle,"Animation,Adventure,Family",119,82.0,218887.0,Hayao Miyazaki,2005,Howl's Moving Castle,"Animation,Drama,Kids,Family,Science Fiction,Fantasy,Romance",119.0,82.0,254381,"Hayao Miyazaki,",2005
-1,9652,13753,12527,Valley Girl,"Comedy,Romance",99,63.0,10205.0,Martha Coolidge,1983,Valley Girl,"Comedy,Drama,Romance",95.0,70.0,13592,"Martha Coolidge,",1983
-1,4245,5370,7884,The Road Runner Show,"Animation,Family,Comedy",30,81.0,3506.0,,1949,The Kite Runner,Drama,127.0,74.0,239809,"Marc Forster,Rebecca Yeldham,",2007
-1,976,1037,3896,Back to the Future Part II,"Adventure,Comedy,Sci-Fi",108,78.0,346518.0,Robert Zemeckis,1989,Back to the Future,"Action,Adventure,Comedy,Science Fiction,Fantasy",116.0,76.0,1091155,"Robert Zemeckis,",1985
-1,7940,10769,17263,The Toolbox Murders,"Horror,Mystery",93,52.0,2381.0,Dennis Donnelly,1978,The River Murders,"Drama,Mystery",93.0,28.0,1251,"Rich Cowen,Rich Cowan,",2011
-1,6828,9006,8200,American Buffalo,Drama,88,57.0,2999.0,Michael Corrente,1996,American Heart,Drama,113.0,68.0,1531,"Martin Bell,",1992
-1,5826,7497,9802,Kill Bill: Vol. 1,"Action,Mystery",111,81.0,747754.0,Quentin Tarantino,2003,Kill Bill: Volume 1,"Action,Adventure,Mystery",111.0,68.0,32556284,"Quentin Tarantino,",2003
-1,5599,7235,12752,Game of Silence,Drama,60,70.0,1814.0,David Hudgins,2016,A Deadly Silence,Drama,96.0,,12,,1989
-1,81,90,14310,Web Therapy,Comedy,22,67.0,3383.0,"Dan Bucatinsky,Lisa Kudrow,Don Roos",2011,Beyond Therapy,Comedy,93.0,52.0,1214,"Robert Altman,",1987
-1,5335,6861,5294,Spin City,Comedy,30,74.0,21507.0,"Gary David Goldberg,Bill Lawrence",1996,Spin Out,"Comedy,Romance",,76.0,27,,2016
-1,11047,16894,1339,Chasing Valentine,"Drama,Mystery",87,82.0,41.0,Navin Ramaswaran,2015,My Valentine,"Musical,Performing Arts",3.0,74.0,42,,2012
-1,4808,6282,12252,Colors,"Action,Crime,Drama",120,67.0,19368.0,Dennis Hopper,1988,Colors,"Action,Adventure,Drama",120.0,66.0,28327,"Dennis Hopper,",1988
-1,8217,11337,11175,The Last Sunset,"Drama,Romance,Western",112,68.0,1817.0,Robert Aldrich,1961,The Last Mimzy,"Action,Adventure,Drama,Kids,Family",96.0,62.0,258623,"Robert Shaye,",2007
-1,12718,19905,5252,Layla M.,Drama,110,81.0,36.0,Mijke de Jong,2016,Layla M.,"Art House,International,Drama",110.0,,9,"Mijke de Jong,",2016
-1,11447,17483,12275,American Restoration,Television,0,67.0,2263.0,,2010,American Adobo,"Comedy,Drama",104.0,74.0,1029,"Laurice Guillen,",2002
-1,9641,13732,7656,Walking Vengeance,"Crime,Drama,Mystery",129,58.0,1342.0,Agustn Daz Yanes,2008,Lady Vengeance,"Action,Adventure",,,49,,2014
-1,788,747,6358,Battle of the Bastards,"Adventure,Drama,Fantasy",60,99.0,130384.0,Miguel Sapochnik,2016,Battle of the Sexes,,,,43,"Jonathan Dayton,Valerie Faris,",2016
-1,6661,8733,12816,Children of Dune,"Adventure,Drama,Fantasy",266,77.0,9970.0,,2003,Children of Sarajevo,"Art House,International,Drama,Special Interest",90.0,68.0,53,"Aida Begic,",2012
-1,11700,17802,17310,Dragon Ball,"Animation,Action,Adventure",24,86.0,35799.0,,2001,Dragon Wars,"Action,Adventure,Drama,Science Fiction,Fantasy",90.0,46.0,175559,"Hyung-rae Shim,Hyung Rae Shim,",2007
-1,4650,6130,5300,Hong Kong Phooey,"Animation,Family,Comedy",22,71.0,1973.0,,1974,King Kong Lives,"Action,Adventure,Horror",105.0,54.0,11914,"John Guillermin,",1986
-1,7525,9980,12729,Swamp Thing,Sci-Fi,30,67.0,375.0,,1990,Swamp Shark,"Drama,Mystery,Science Fiction,Fantasy,Television",93.0,42.0,168,"Griff Furst,",2011
-1,2793,3051,6299,Brother's Keeper,"Documentary,Crime,Mystery",104,76.0,3047.0,"Joe Berlinger,Bruce Sinofsky",1992,The Keeper,"Drama,Mystery",90.0,,48,"Joe Brewster,",1996
-1,13512,21695,6076,Edge of Darkness,"Crime,Drama,Mystery",307,86.0,2860.0,,1986,Edge of Darkness,"Drama,Mystery",108.0,56.0,542412,"Martin Campbell,",2010
-1,1893,2127,60,Storks/The Magnificent Seven,"Comedy,Television",50,,,,2016,The Magnificent Seven,"Action,Adventure,Drama,Western",132.0,76.0,39207,"Antoine Fuqua,",2016
-1,6850,9055,5249,Anatomy of a Murder,"Crime,Drama,Mystery",160,81.0,47024.0,Otto Preminger,1959,Anatomy of Violence,"Art House,International,Drama",,,4,"Deepa Mehta,",2016
-1,7039,9310,9527,In the Shadow of Hollywood,Documentary,112,65.0,87.0,Sylvie Groulx,,In the Shadow of the Moon,Documentary,96.0,84.0,6087,"David Sington,",2007
-1,1519,1642,852,The Conjuring 2,"Horror,Mystery",134,76.0,102551.0,James Wan,2016,The Conjuring 2,Horror,133.0,80.0,51498,"James Wan,",2016
-1,1978,2210,12857,The Book of Eli,"Action,Adventure,Drama",118,69.0,230562.0,"Albert Hughes,Allen Hughes",2010,The Homes of FDR,"Documentary,Special Interest",65.0,,5,,1999
